course_id;course_slug;course_name;source_kind;discipline;subject;question_count
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
36;transpetro-2026-03-manuten-o-el-trica;Transpetro 2026 — Manutenção - Elétrica;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Manutenção - Eletrônica;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
28;transpetro-2026-03-manuten-o-eletr-nica;Transpetro 2026 — Manutenção - Eletrônica;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Manutenção - Instrumentação;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
34;transpetro-2026-03-manuten-o-instrumenta-o;Transpetro 2026 — Manutenção - Instrumentação;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Manutenção - Mecânica;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
25;transpetro-2026-03-manuten-o-mec-nica;Transpetro 2026 — Manutenção - Mecânica;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Medicina do Trabalho;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
61;transpetro-2026-04-medicina-do-trabalho;Transpetro 2026 — Medicina do Trabalho;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Moço de Convés (MOC);50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
14;transpetro-2026-01-mo-o-de-conv-s-moc-;Transpetro 2026 — Moço de Convés (MOC);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Moço de Máquinas (MOM);50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
19;transpetro-2026-01-mo-o-de-m-quinas-mom-;Transpetro 2026 — Moço de Máquinas (MOM);SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Monitoramento Logístico;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
32;transpetro-2026-03-monitoramento-log-stico;Transpetro 2026 — Monitoramento Logístico;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Naval;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
17;transpetro-2026-03-naval;Transpetro 2026 — Naval;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Nutrição;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
66;transpetro-2026-04-nutri-o;Transpetro 2026 — Nutrição;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Odontologia;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Inglesa;Compreensão de texto escrito em língua inglesa;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Inglesa;Itens gramaticais relevantes para a compreensão dos conteúdos semânticos;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância verbal e nominal;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Regência verbal e nominal;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
39;transpetro-2026-04-odontologia;Transpetro 2026 — Odontologia;SUPABASE_ACADEMIC;Língua Portuguesa;Colocação dos pronomes átonos;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Projeto, Construção e Montagem - Edificações;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Razão e proporção, regra de três e porcentagem;65
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Relações e funções;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Equações e sistemas de equações lineares;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Análise combinatória;50
15;transpetro-2026-03-projeto-constru-o-e-montagem-edifica-es;Transpetro 2026 — Projeto, Construção e Montagem - Edificações;SUPABASE_ACADEMIC;Matemática;Probabilidade básica;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Conhecimentos Específicos;Conteúdo específico — Projeto, Construção e Montagem - Mecânica;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Compreensão de textos de gêneros variados;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Ortografia oficial;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Mecanismos de coesão textual;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego das classes de palavras;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Concordância nominal e verbal;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Emprego do sinal indicativo de crase;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Sinais de pontuação;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Língua Portuguesa;Significação das palavras;50
30;transpetro-2026-03-projeto-constru-o-e-montagem-mec-nica;Transpetro 2026 — Projeto, Construção e Montagem - Mecânica;SUPABASE_ACADEMIC;Matemática;Conjuntos numéricos;50
